代码,名称,最新价,IOPV实时估值,基金折价率,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,振幅,换手率,量比,委比,外盘,内盘,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,现手,买一,卖一,最新份额,流通市值,总市值,数据日期,更新时间
159265,港股消费ETF鹏华,0.792,0.7942,0.28,0.005,0.64,350829.0,27872885.0,0.787,0.799,0.787,0.787,1.52,19.28,2.4,-61.86,177701.0,173128.0,-466200.0,-1.67,-1401570.0,-5.03,935370.0,3.36,252529.0,0.91,213672.0,0.77,60.0,0.791,0.792,181950894.0,144105108,144105108,2026-07-13 00:00:00,2026-07-13 15:34:12+08:00
563960,300质量ETF兴全,0.941,0.9385,-0.27,0.006,0.64,81937.0,7676326.0,0.926,0.95,0.92,0.935,3.21,3.67,0.9,-28.74,50067.0,31870.0,-662755.0,-8.63,2618751.0,34.11,-3281506.0,-42.75,640949.0,8.35,21806.0,0.28,-2532.0,0.936,0.941,223512000.0,210324792,210324792,2026-07-13 00:00:00,2026-07-13 16:11:49+08:00
510720,红利国企ETF国泰,0.957,0.957,0.0,0.006,0.63,1377181.0,131348633.0,0.948,0.961,0.943,0.951,1.89,3.89,0.7,-34.94,749235.0,627946.0,11801437.0,8.98,19717197.0,15.01,-7915760.0,-6.03,-7321722.0,-5.57,-4479715.0,-3.41,-2076.0,0.956,0.957,3542766000.0,3390427062,3390427062,2026-07-13 00:00:00,2026-07-13 16:11:43+08:00
520810,港股通红利ETF易方达,0.957,0.9568,-0.02,0.006,0.63,32950.0,3142147.0,0.952,0.957,0.949,0.951,0.84,1.16,0.33,-7.58,16498.0,16452.0,175069.0,5.57,0.0,0.0,175069.0,5.57,34975.0,1.11,-210044.0,-6.68,-77.0,0.957,0.958,284360000.0,272132520,272132520,2026-07-13 00:00:00,2026-07-13 16:11:57+08:00
512640,金融地产ETF嘉实,2.269,2.2692,0.01,0.014,0.62,35641.0,8065019.0,2.254,2.269,2.253,2.255,0.71,16.02,1.16,-2.89,16277.0,19364.0,504258.0,6.25,176826.0,2.19,327432.0,4.06,-588203.0,-7.29,83945.0,1.04,1000.0,2.269,2.271,22240900.0,50464602,50464602,2026-07-13 00:00:00,2026-07-13 16:11:35+08:00
159735,港股消费ETF银华,0.652,0.654,0.31,0.004,0.62,790201.0,51617023.9,0.649,0.658,0.647,0.648,1.7,11.89,1.31,-47.19,450017.0,340184.0,-44838.0,-0.09,-3872816.0,-7.5,3827978.0,7.42,9583.0,0.02,35255.0,0.07,994.0,0.651,0.652,664561376.0,433294017,433294017,2026-07-13 00:00:00,2026-07-13 15:34:48+08:00
159862,食品饮料ETF银华,0.515,0.5148,-0.04,0.003,0.59,21455.0,1101225.6,0.515,0.517,0.509,0.512,1.56,0.62,0.47,-90.25,10138.0,11317.0,-30568.0,-2.78,130573.0,11.86,-161141.0,-14.63,39455.0,3.58,-8887.0,-0.81,1.0,0.514,0.515,345000624.0,177675321,177675321,2026-07-13 00:00:00,2026-07-13 15:34:33+08:00
159945,能源ETF广发,1.233,1.2363,0.27,0.007,0.57,64310.0,7909442.6,1.232,1.24,1.222,1.226,1.47,10.04,0.6,7.36,32036.0,32274.0,759413.0,9.6,616400.0,7.79,143013.0,1.81,-868534.0,-10.98,109121.0,1.38,-104.0,1.233,1.234,64072327.0,79001179,79001179,2026-07-13 00:00:00,2026-07-13 15:34:30+08:00
513690,港股红利ETF博时,1.072,1.07,-0.19,0.006,0.56,1250589.0,133693810.0,1.063,1.072,1.063,1.066,0.84,3.6,0.64,2.17,725114.0,525475.0,2707718.0,2.03,3816563.0,2.85,-1108845.0,-0.83,-2862585.0,-2.14,154868.0,0.12,-4996.0,1.071,1.072,3473979904.0,3724106457,3724106457,2026-07-13 00:00:00,2026-07-13 16:11:52+08:00
159042,价值ETF汇添富,0.937,0.938,0.11,0.005,0.54,46408.0,4344974.411,0.929,0.94,0.929,0.932,1.18,2.55,1.36,-14.91,12746.0,33662.0,445160.0,10.25,0.0,0.0,445160.0,10.25,-360917.0,-8.31,-84242.0,-1.94,4.0,0.936,0.937,181801105.0,170347635,170347635,2026-07-13 00:00:00,2026-07-13 15:34:33+08:00
159117,港股通红利低波ETF鹏华,0.963,0.9637,0.07,0.005,0.52,11701.0,1124661.5,0.96,0.964,0.958,0.958,0.63,1.88,0.13,-40.56,4488.0,7213.0,236380.0,21.02,0.0,0.0,236380.0,21.02,-104273.0,-9.27,-132108.0,-11.75,-4.0,0.963,0.964,62401153.0,60092310,60092310,2026-07-13 00:00:00,2026-07-13 15:34:12+08:00
530880,红利国企ETF银河,1.003,1.0041,0.11,0.005,0.5,15134.0,1515834.0,0.995,1.008,0.991,0.998,1.7,3.1,0.65,-2.76,10119.0,5015.0,108048.0,7.13,0.0,0.0,108048.0,7.13,-85459.0,-5.64,-22589.0,-1.49,-10.0,1.002,1.003,48836000.0,48982508,48982508,2026-07-13 00:00:00,2026-07-13 16:11:41+08:00
159931,金融地产ETF汇添富,1.793,1.7963,0.18,0.009,0.5,1445.0,259091.4,1.784,1.8,1.783,1.784,0.95,0.77,0.52,-73.8,1215.0,230.0,-64054.0,-24.72,0.0,0.0,-64054.0,-24.72,80678.0,31.14,-16624.0,-6.42,-10.0,1.793,1.794,18828511.0,33759520,33759520,2026-07-13 00:00:00,2026-07-13 15:34:54+08:00
159670,消费50ETF国联安,0.818,0.8186,0.07,0.004,0.49,5216.0,426317.0,0.81,0.82,0.81,0.814,1.23,0.9,0.19,49.47,2040.0,3176.0,175840.0,41.25,88745.0,20.82,87095.0,20.43,-141742.0,-33.25,-34097.0,-8.0,-203.0,0.815,0.819,57706921.0,47204261,47204261,2026-07-13 00:00:00,2026-07-13 15:34:09+08:00
159589,红利ETF广发,1.023,1.0222,-0.08,0.005,0.49,69283.0,7076190.9,1.018,1.027,1.013,1.018,1.38,2.86,0.69,13.87,42624.0,26659.0,-1801265.0,-25.46,-1055435.0,-14.92,-745830.0,-10.54,89988.0,1.27,1711277.0,24.18,-182.0,1.023,1.025,242590005.0,248169575,248169575,2026-07-13 00:00:00,2026-07-13 15:34:09+08:00
515080,中证红利ETF招商,1.467,1.4652,-0.12,0.007,0.48,2302303.0,336841890.0,1.458,1.471,1.452,1.46,1.3,2.73,0.9,-31.72,1202738.0,1099565.0,-25115088.0,-7.46,6598162.0,1.96,-31713250.0,-9.41,22853888.0,6.78,2261199.0,0.67,-11356.0,1.466,1.467,8436148992.0,12375830571,12375830571,2026-07-13 00:00:00,2026-07-13 16:11:39+08:00
159545,恒生红利低波ETF易方达,1.258,1.2528,-0.42,0.006,0.48,1722777.0,216545907.676,1.252,1.263,1.249,1.252,1.12,3.56,1.95,-21.2,841117.0,881660.0,-72785342.0,-33.61,-46513535.0,-21.48,-26271807.0,-12.13,37530205.0,17.33,35255137.0,16.28,-2069.0,1.258,1.259,4832803584.0,6079666909,6079666909,2026-07-13 00:00:00,2026-07-13 15:34:51+08:00
520550,港股红利低波ETF招商,1.048,1.0454,-0.25,0.005,0.48,535923.0,56089974.0,1.043,1.049,1.042,1.043,0.67,4.77,1.09,-15.54,278032.0,257891.0,-1996020.0,-3.56,-1718353.0,-3.06,-277667.0,-0.5,1617523.0,2.88,378497.0,0.67,-499.0,1.048,1.049,1123024000.0,1176929152,1176929152,2026-07-13 00:00:00,2026-07-13 16:11:55+08:00
159263,价值ETF易方达,1.074,1.0734,-0.06,0.005,0.47,1928795.0,206633698.416,1.069,1.075,1.064,1.069,1.03,3.64,1.02,25.86,1127612.0,801183.0,-35309500.0,-17.09,-34795065.0,-16.84,-514435.0,-0.25,19291005.0,9.34,16018495.0,7.75,-1908.0,1.074,1.075,5295105024.0,5686942796,5686942796,2026-07-13 00:00:00,2026-07-13 15:34:45+08:00
513070,港股通消费ETF易方达,1.073,1.0759,0.27,0.005,0.47,2155233.0,231850883.0,1.082,1.082,1.068,1.068,1.31,18.13,1.3,9.44,1107919.0,1047314.0,2714026.0,1.17,-6309989.0,-2.72,9024015.0,3.89,-3221924.0,-1.39,507898.0,0.22,-124.0,1.072,1.073,1188760800.0,1275540338,1275540338,2026-07-13 00:00:00,2026-07-13 16:11:40+08:00
513630,港股低波红利ETF摩根,1.518,1.517,-0.07,0.007,0.46,2832667.0,430254555.0,1.511,1.524,1.51,1.511,0.93,3.68,1.19,-62.96,1348599.0,1484068.0,-11179173.0,-2.6,-42855011.0,-9.96,31675838.0,7.36,9275317.0,2.16,1903856.0,0.44,-1331.0,1.518,1.519,7701359104.0,11690663120,11690663120,2026-07-13 00:00:00,2026-07-13 16:11:42+08:00
520610,港股红利低波ETF银华,0.898,0.8998,0.2,0.004,0.45,46310.0,4151833.0,0.895,0.899,0.894,0.894,0.56,1.77,1.11,-12.51,15469.0,30841.0,482214.0,11.61,1296524.0,31.23,-814310.0,-19.61,-388078.0,-9.35,-94135.0,-2.27,-3.0,0.897,0.899,260963000.0,234344774,234344774,2026-07-13 00:00:00,2026-07-13 16:11:59+08:00
513820,港股通红利ETF汇添富,1.161,1.1613,0.03,0.005,0.43,704595.0,81662847.0,1.156,1.163,1.155,1.156,0.69,3.81,0.96,-24.26,360860.0,343735.0,4953258.0,6.07,608098.0,0.74,4345160.0,5.32,-4937486.0,-6.05,-15772.0,-0.02,-632.0,1.16,1.161,1849169008.0,2146885218,2146885218,2026-07-13 00:00:00,2026-07-13 16:11:46+08:00
159940,金融地产ETF广发,1.168,1.1692,0.1,0.005,0.43,86202.0,10042322.2,1.163,1.171,1.155,1.163,1.38,1.98,2.29,12.69,48192.0,38010.0,205702.0,2.05,-191172.0,-1.9,396874.0,3.95,-175206.0,-1.74,-30496.0,-0.3,-10.0,1.168,1.169,435059984.0,508150061,508150061,2026-07-13 00:00:00,2026-07-13 15:34:00+08:00
513950,恒生红利ETF富国,1.206,1.2071,0.09,0.005,0.42,562504.0,67716312.0,1.201,1.208,1.198,1.201,0.83,2.64,1.16,-4.07,315274.0,247230.0,662560.0,0.98,-2062612.0,-3.05,2725172.0,4.02,-1448248.0,-2.14,785687.0,1.16,-69.0,1.206,1.207,2133119008.0,2572541524,2572541524,2026-07-13 00:00:00,2026-07-13 16:11:49+08:00
513590,港股通消费ETF鹏华,0.754,0.7575,0.46,0.003,0.4,70072.0,5304237.0,0.749,0.761,0.749,0.751,1.6,5.48,1.63,-32.2,38992.0,31080.0,256813.0,4.84,0.0,0.0,256813.0,4.84,-299052.0,-5.64,42238.0,0.8,-234.0,0.755,0.756,127818900.0,96375451,96375451,2026-07-13 00:00:00,2026-07-13 16:11:38+08:00
159285,港股通消费ETF华安,0.76,0.7625,0.33,0.003,0.4,216493.0,16502846.683,0.757,0.767,0.757,0.757,1.32,8.54,1.65,-58.47,122805.0,93688.0,-144929.0,-0.88,131461.0,0.8,-276390.0,-1.67,50455.0,0.31,94476.0,0.57,-795.0,0.759,0.761,253486680.0,192649877,192649877,2026-07-13 00:00:00,2026-07-13 15:34:42+08:00
560030,800价值ETF汇添富,1.241,1.239,-0.16,0.005,0.4,7575.0,938323.0,1.236,1.248,1.231,1.236,1.38,3.23,6.02,0.2,6918.0,657.0,-163304.0,-17.4,0.0,0.0,-163304.0,-17.4,151479.0,16.14,11825.0,1.26,1437.0,1.237,1.24,23432000.0,29079112,29079112,2026-07-13 00:00:00,2026-07-13 16:11:38+08:00
562320,沪深300价值ETF银华,1.271,1.2712,0.02,0.005,0.39,122247.0,15511815.0,1.27,1.272,1.26,1.266,0.95,20.97,1.68,-0.7,54729.0,67518.0,-66792.0,-0.43,0.0,0.0,-66792.0,-0.43,147380.0,0.95,-80588.0,-0.52,1.0,1.268,1.271,58295500.0,74093581,74093581,2026-07-13 00:00:00,2026-07-13 16:11:47+08:00
513550,港股通50ETF华泰柏瑞,1.085,1.0819,-0.29,0.004,0.37,1463694.0,158811796.0,1.081,1.092,1.075,1.081,1.57,9.21,1.84,-15.38,831700.0,631994.0,-6725104.0,-4.23,-23490627.0,-14.79,16765523.0,10.56,6140042.0,3.87,585062.0,0.37,-1109.0,1.083,1.085,1588992000.0,1724056320,1724056320,2026-07-13 00:00:00,2026-07-13 16:11:41+08:00
513190,港股通金融ETF华夏,1.682,1.6791,-0.17,0.006,0.36,3163619.0,530866896.0,1.668,1.688,1.668,1.676,1.19,33.84,1.14,42.92,1626772.0,1536847.0,-32577378.0,-6.14,-15878706.0,-2.99,-16698672.0,-3.15,24424136.0,4.6,8153237.0,1.54,-2025.0,1.681,1.682,934936000.0,1572562352,1572562352,2026-07-13 00:00:00,2026-07-13 16:11:33+08:00
562060,标普A股红利ETF华宝,0.588,0.5877,-0.05,0.002,0.34,714904.0,41951220.0,0.586,0.589,0.583,0.586,1.02,1.29,0.87,-57.55,369950.0,344954.0,411874.0,0.98,2889475.0,6.89,-2477601.0,-5.91,-545623.0,-1.3,133749.0,0.32,-717.0,0.588,0.589,5524792576.0,3248578035,3248578035,2026-07-13 00:00:00,2026-07-13 16:11:58+08:00
159277,港股通红利ETF富国,0.918,0.9204,0.26,0.003,0.33,93890.0,8624580.5,0.913,0.922,0.913,0.915,0.98,23.15,0.81,-25.22,41866.0,52024.0,537026.0,6.23,1839063.0,21.32,-1302037.0,-15.1,-226764.0,-2.63,-310262.0,-3.6,-800.0,0.917,0.92,40557011.0,37231336,37231336,2026-07-13 00:00:00,2026-07-13 15:34:21+08:00
159037,价值ETF鹏华,0.935,0.9367,0.18,0.003,0.32,43342.0,4050103.123,0.933,0.937,0.926,0.932,1.18,2.92,1.55,-14.83,30084.0,13258.0,491066.0,12.12,1417226.0,34.99,-926160.0,-22.87,-507641.0,-12.53,16575.0,0.41,-150.0,0.93,0.936,148249832.0,138613593,138613593,2026-07-13 00:00:00,2026-07-13 15:34:30+08:00
515180,红利ETF易方达,1.327,1.3275,0.04,0.004,0.3,2549912.0,337957326.0,1.323,1.332,1.315,1.323,1.28,1.88,0.75,4.91,1099445.0,1450467.0,-19401572.0,-5.74,-46363313.0,-13.72,26961741.0,7.98,15477405.0,4.58,3924166.0,1.16,-7504.0,1.326,1.327,13595636992.0,18041410288,18041410288,2026-07-13 00:00:00,2026-07-13 16:12:00+08:00
515650,消费50ETF富国,1.001,1.0013,0.03,0.003,0.3,437483.0,43660616.0,0.994,1.004,0.989,0.998,1.5,1.42,0.96,-7.18,220373.0,217110.0,3261737.0,7.47,8726961.0,19.99,-5465224.0,-12.52,-411049.0,-0.94,-2850689.0,-6.53,-1462.0,1.0,1.001,3079184000.0,3082263184,3082263184,2026-07-13 00:00:00,2026-07-13 16:11:57+08:00
159581,红利ETF万家,0.999,0.9987,-0.03,0.003,0.3,187190.0,18648109.9,0.995,1.002,0.99,0.996,1.2,1.29,0.8,-45.8,93192.0,93998.0,156702.0,0.84,-370113.0,-1.98,526815.0,2.83,-328528.0,-1.76,171827.0,0.92,-1172.0,0.999,1.0,1456225712.0,1454769486,1454769486,2026-07-13 00:00:00,2026-07-13 15:34:57+08:00
515890,红利ETF博时,1.362,1.3635,0.11,0.004,0.29,28952.0,3941780.0,1.358,1.368,1.352,1.358,1.18,0.86,0.48,55.39,14967.0,13985.0,423046.0,10.73,4688.0,0.12,418358.0,10.61,-363876.0,-9.23,-59171.0,-1.5,-24.0,1.361,1.362,337443904.0,459598597,459598597,2026-07-13 00:00:00,2026-07-13 16:11:54+08:00
513530,港股通红利ETF华泰柏瑞,1.5,1.4982,-0.12,0.004,0.27,1256803.0,188389779.0,1.495,1.504,1.492,1.496,0.8,4.77,1.0,12.91,628033.0,628770.0,-7268221.0,-3.86,-12586001.0,-6.68,5317780.0,2.82,4780231.0,2.54,2487989.0,1.32,-2903.0,1.499,1.5,2632938704.0,3949408056,3949408056,2026-07-13 00:00:00,2026-07-13 16:11:53+08:00
513830,港股通高股息ETF嘉实,1.116,1.1172,0.11,0.003,0.27,36152.0,4032556.0,1.112,1.118,1.11,1.113,0.72,6.42,0.96,-22.81,21525.0,14627.0,-180190.0,-4.47,-13.0,0.0,-180177.0,-4.47,97802.0,2.43,82387.0,2.04,-1.0,1.114,1.116,56311000.0,62843076,62843076,2026-07-13 00:00:00,2026-07-13 16:11:49+08:00
159207,高股息ETF广发,1.108,1.106,-0.18,0.003,0.27,565456.0,62574671.724,1.103,1.113,1.099,1.105,1.27,3.1,0.51,-43.38,314258.0,251198.0,-7461398.0,-11.92,-5299895.0,-8.47,-2161503.0,-3.45,5352192.0,8.55,2109205.0,3.37,920.0,1.107,1.108,1821483344.0,2018203545,2018203545,2026-07-13 00:00:00,2026-07-13 15:34:12+08:00
159268,港股通消费ETF汇添富,0.762,0.7654,0.44,0.002,0.26,261925.0,20044777.0,0.762,0.769,0.76,0.76,1.18,6.31,1.15,-5.94,129975.0,131950.0,717540.0,3.58,-659991.0,-3.29,1377531.0,6.87,-664182.0,-3.31,-53357.0,-0.27,-447.0,0.762,0.764,415055024.0,316271928,316271928,2026-07-13 00:00:00,2026-07-13 15:34:48+08:00
159850,恒生国企ETF华夏,0.784,0.7859,0.24,0.002,0.26,276734.0,21758130.8,0.782,0.793,0.781,0.782,1.53,5.08,1.27,-10.0,134160.0,142574.0,852803.0,3.92,275737.0,1.27,577066.0,2.65,-855408.0,-3.93,2605.0,0.01,50.0,0.782,0.784,544706496.0,427049893,427049893,2026-07-13 00:00:00,2026-07-13 15:34:18+08:00
159798,消费ETF易方达,0.803,0.8034,0.05,0.002,0.25,122645.0,9830349.0,0.797,0.805,0.792,0.801,1.62,7.38,0.97,-22.86,64639.0,58006.0,43141.0,0.44,10093.0,0.1,33048.0,0.34,-275232.0,-2.8,232091.0,2.36,531.0,0.802,0.803,166245390.0,133495048,133495048,2026-07-13 00:00:00,2026-07-13 15:34:57+08:00
520890,港股通红利低波ETF华泰柏瑞,1.263,1.2631,0.01,0.003,0.24,258087.0,32578468.0,1.263,1.267,1.256,1.26,0.87,33.73,1.09,14.81,128476.0,129611.0,-590746.0,-1.81,-199401.0,-0.61,-391345.0,-1.2,456549.0,1.4,134197.0,0.41,-133.0,1.262,1.263,76508000.0,96629604,96629604,2026-07-13 00:00:00,2026-07-13 16:12:02+08:00
159127,港股通红利ETF南方,0.89,0.8919,0.21,0.002,0.23,227491.0,20243569.5,0.889,0.892,0.887,0.888,0.56,12.27,0.96,-10.25,114826.0,112665.0,-441517.0,-2.18,1000.0,0.0,-442517.0,-2.19,-82658.0,-0.41,524175.0,2.59,1.0,0.887,0.891,185344268.0,164956399,164956399,2026-07-13 00:00:00,2026-07-13 15:34:12+08:00
560320,食品ETF富国,0.89,0.889,-0.11,0.002,0.23,99648.0,8823935.0,0.896,0.896,0.879,0.888,1.91,6.58,1.61,-9.58,55527.0,44121.0,37333.0,0.42,396440.0,4.49,-359107.0,-4.07,-67062.0,-0.76,29729.0,0.34,5.0,0.89,0.891,151332000.0,134685480,134685480,2026-07-13 00:00:00,2026-07-13 16:11:42+08:00
520520,恒生消费ETF华泰柏瑞,0.926,0.9291,0.33,0.002,0.22,54012.0,5002507.0,0.92,0.932,0.92,0.924,1.3,10.27,0.69,0.35,26389.0,27623.0,582505.0,11.64,52992.0,1.06,529513.0,10.58,-557259.0,-11.14,-25245.0,-0.5,863.0,0.926,0.927,52606000.0,48713156,48713156,2026-07-13 00:00:00,2026-07-13 16:11:58+08:00
159118,港股通红利低波ETF华夏,0.917,0.9193,0.25,0.002,0.22,23579.0,2160389.1,0.916,0.919,0.913,0.915,0.66,3.29,0.59,-20.54,8157.0,15422.0,34117.0,1.58,436016.0,20.18,-401899.0,-18.6,-95708.0,-4.43,61590.0,2.85,-2.0,0.917,0.92,71677020.0,65727827,65727827,2026-07-13 00:00:00,2026-07-13 15:34:15+08:00
520900,港股通红利ETF广发,0.944,0.9441,0.01,0.002,0.21,849054.0,79972589.0,0.942,0.946,0.937,0.942,0.96,5.01,1.05,3.34,440818.0,408236.0,2770512.0,3.46,7160746.0,8.95,-4390234.0,-5.49,-2269621.0,-2.84,-500891.0,-0.63,-651.0,0.943,0.944,1695675008.0,1600717208,1600717208,2026-07-13 00:00:00,2026-07-13 16:12:02+08:00
561470,畜牧养殖ETF天弘,0.992,0.9931,0.11,0.002,0.2,104572.0,10359814.0,0.99,0.998,0.965,0.99,3.33,7.12,0.27,-7.92,81839.0,22733.0,339207.0,3.27,386855.0,3.73,-47648.0,-0.46,-359331.0,-3.47,20123.0,0.19,300.0,0.992,0.993,146936000.0,145760512,145760512,2026-07-13 00:00:00,2026-07-13 16:11:57+08:00
159331,红利港股ETF国泰,1.203,1.2075,0.37,0.002,0.17,78286.0,9427998.4,1.208,1.209,1.198,1.201,0.92,4.96,0.83,-19.22,28604.0,49682.0,861739.0,9.14,1402903.0,14.88,-541164.0,-5.74,-750345.0,-7.96,-111394.0,-1.18,-99.0,1.203,1.206,157694179.0,189706097,189706097,2026-07-13 00:00:00,2026-07-13 15:34:54+08:00
159302,港股高股息ETF银华,1.224,1.2276,0.29,0.002,0.16,111552.0,13666754.7,1.22,1.229,1.219,1.222,0.82,19.3,0.81,-56.01,56095.0,55457.0,-1428723.0,-10.45,0.0,0.0,-1428723.0,-10.45,1305365.0,9.55,123358.0,0.9,-1026.0,1.225,1.226,57797609.0,70744273,70744273,2026-07-13 00:00:00,2026-07-13 15:34:27+08:00
510060,央企ETF工银,2.573,2.5725,-0.02,0.004,0.16,1578.0,404461.0,2.569,2.58,2.559,2.569,0.82,0.44,0.81,-11.04,1359.0,219.0,-8420.0,-2.08,0.0,0.0,-8420.0,-2.08,0.0,0.0,8420.0,2.08,2.0,2.564,2.573,35959200.0,92523022,92523022,2026-07-13 00:00:00,2026-07-13 16:11:57+08:00
562900,农业ETF易方达,0.657,0.6557,-0.2,0.001,0.15,177262.0,11633913.0,0.654,0.662,0.649,0.656,1.98,7.58,0.68,-0.49,99944.0,77318.0,149073.0,1.28,-251746.0,-2.16,400819.0,3.45,-329185.0,-2.83,180113.0,1.55,-2360.0,0.656,0.657,233706300.0,153545039,153545039,2026-07-13 00:00:00,2026-07-13 16:11:53+08:00
513970,恒生消费ETF景顺,0.797,0.799,0.25,0.001,0.13,445178.0,35535632.0,0.795,0.802,0.792,0.796,1.26,3.11,0.76,4.34,248764.0,196414.0,1709196.0,4.81,-739714.0,-2.08,2448910.0,6.89,-1586695.0,-4.47,-122501.0,-0.34,-1296.0,0.796,0.797,1430041008.0,1139742683,1139742683,2026-07-13 00:00:00,2026-07-13 16:11:56+08:00
159699,恒生消费ETF广发,0.864,0.8647,0.08,0.001,0.12,269853.0,23346003.7,0.861,0.87,0.858,0.863,1.39,5.27,0.97,-41.03,126630.0,143223.0,536768.0,2.3,354346.0,1.52,182422.0,0.78,-679539.0,-2.91,142773.0,0.61,367.0,0.863,0.864,511664256.0,442077917,442077917,2026-07-13 00:00:00,2026-07-13 15:34:21+08:00
159007,养殖ETF华泰柏瑞,0.847,0.846,-0.12,0.001,0.12,228396.0,19308914.849,0.842,0.852,0.838,0.846,1.65,11.62,0.92,65.14,120028.0,108368.0,106296.0,0.55,183148.0,0.95,-76852.0,-0.4,-200978.0,-1.04,94682.0,0.49,-780.0,0.847,0.848,196603274.0,166522973,166522973,2026-07-13 00:00:00,2026-07-13 15:34:21+08:00
159151,食品ETF华夏,0.875,0.8743,-0.08,0.001,0.11,142630.0,12447704.2,0.865,0.88,0.865,0.874,1.72,10.58,1.32,-40.46,51922.0,90708.0,-340959.0,-2.74,0.0,0.0,-340959.0,-2.74,160987.0,1.29,179973.0,1.45,89.0,0.872,0.875,134851063.0,117994680,117994680,2026-07-13 00:00:00,2026-07-13 15:34:30+08:00
560130,食品ETF鹏华,0.875,0.8748,-0.02,0.001,0.11,5695.0,496248.0,0.878,0.878,0.866,0.874,1.37,0.79,1.8,-18.94,1099.0,4596.0,144049.0,29.03,0.0,0.0,144049.0,29.03,-64349.0,-12.97,-79701.0,-16.06,1.0,0.872,0.878,71776200.0,62804175,62804175,2026-07-13 00:00:00,2026-07-13 16:11:42+08:00
159020,养殖ETF易方达,0.875,0.8742,-0.09,0.001,0.11,150838.0,13181215.4,0.868,0.882,0.864,0.874,2.06,10.73,0.83,13.4,63674.0,87164.0,293762.0,2.23,-1487149.0,-11.28,1780911.0,13.51,-1083659.0,-8.22,789897.0,5.99,-867.0,0.875,0.876,140567082.0,122996197,122996197,2026-07-13 00:00:00,2026-07-13 15:34:39+08:00
520660,港股通央企红利ETF南方,0.94,0.9395,-0.05,0.001,0.11,2180297.0,205364281.0,0.942,0.945,0.935,0.939,1.06,9.36,2.66,18.45,1011084.0,1169213.0,-42252793.0,-20.57,-36351388.0,-17.7,-5901405.0,-2.87,27872376.0,13.57,14380418.0,7.0,-3052.0,0.94,0.941,2330485504.0,2190656374,2190656374,2026-07-13 00:00:00,2026-07-13 16:11:59+08:00
159281,港股央企红利ETF天弘,0.888,0.8899,0.21,0.001,0.11,571383.0,50740772.9,0.889,0.892,0.884,0.887,0.9,21.62,0.74,-21.08,298106.0,273277.0,1008968.0,1.99,843360.0,1.66,165608.0,0.33,-992125.0,-1.96,-16843.0,-0.03,72.0,0.886,0.888,264233059.0,234638956,234638956,2026-07-13 00:00:00,2026-07-13 15:34:24+08:00
159266,港股央企红利ETF永赢,0.903,0.9044,0.15,0.001,0.11,82602.0,7459390.8,0.902,0.905,0.899,0.902,0.67,2.32,0.53,-75.48,37730.0,44872.0,187701.0,2.52,-206394.0,-2.77,394095.0,5.28,-162068.0,-2.17,-25633.0,-0.34,62.0,0.901,0.904,356710096.0,322109217,322109217,2026-07-13 00:00:00,2026-07-13 15:34:27+08:00
560020,红利ETF汇添富,1.039,1.0395,0.05,0.001,0.1,38501.0,3994788.0,1.038,1.043,1.031,1.038,1.16,2.93,0.97,4.91,23383.0,15118.0,376767.0,9.43,-509768.0,-12.76,886535.0,22.19,-345721.0,-8.65,-31046.0,-0.78,-200.0,1.039,1.04,131562000.0,136692918,136692918,2026-07-13 00:00:00,2026-07-13 16:11:43+08:00
562050,药ETF华宝,0.967,0.9648,-0.23,0.001,0.1,582966.0,56265739.0,0.975,0.975,0.955,0.966,2.07,40.63,2.22,2.09,276633.0,306333.0,-1599021.0,-2.84,-590235.0,-1.05,-1008786.0,-1.79,649700.0,1.15,949322.0,1.69,-975.0,0.965,0.967,143468000.0,138733556,138733556,2026-07-13 00:00:00,2026-07-13 16:11:55+08:00
159691,港股红利ETF工银,1.138,1.1394,0.12,0.001,0.09,1592304.0,181216295.3,1.141,1.145,1.132,1.137,1.14,3.95,0.62,5.64,770849.0,821455.0,-3497270.0,-1.93,-4984277.0,-2.75,1487007.0,0.82,2076724.0,1.15,1420546.0,0.78,497.0,1.137,1.138,4035301392.0,4592172984,4592172984,2026-07-13 00:00:00,2026-07-13 15:34:57+08:00
515220,煤炭ETF国泰,1.12,1.12,0.0,0.001,0.09,5569190.0,623037275.0,1.122,1.134,1.104,1.119,2.68,4.41,0.66,3.41,2621511.0,2947679.0,-33046252.0,-5.3,11512323.0,1.85,-44558575.0,-7.15,17804252.0,2.86,15242008.0,2.45,-31796.0,1.12,1.121,12625176832.0,14140198052,14140198052,2026-07-13 00:00:00,2026-07-13 16:11:41+08:00
159333,港股央企红利ETF万家,1.268,1.2707,0.21,0.001,0.08,184161.0,23367626.2,1.27,1.274,1.262,1.267,0.95,8.53,1.17,-20.56,89589.0,94572.0,-823392.0,-3.52,-1595583.0,-6.83,772191.0,3.3,633339.0,2.71,190053.0,0.81,22.0,1.267,1.268,215952835.0,273828195,273828195,2026-07-13 00:00:00,2026-07-13 15:34:42+08:00
